"79300","Nuclr rx interstit colloid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79403","Hematopoietic nuclear tx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79440","Nuclear rx intra-articular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79445","Nuclear rx intra-arterial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79999","Nuclear medicine therapy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92974","Cath place cardio brachytx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4650","Implant radiation dosimeter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9517","I131 iodide cap, rx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9527","Iodine I-125 sodium iodide","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9530","I131 iodide sol, rx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9543","Y90 ibritumomab, rx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9545","I131 tositumomab, rx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9563","P32 Na phosphate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9564","P32 chromic phosphate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9600","Sr89 strontium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9604","Sm 153 lexidronam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9606","Radium Ra223 dichloride ther","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9699","Radiopharm rx agent noc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C1716","Brachytx, non-str, Gold-198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C1717","Brachytx, non-str,HDR Ir-192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C1719","Brachytx, NS, Non-HDRIr-192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2616","Brachytx, non-str,Yttrium-90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2634","Brachytx, non-str, HA, I-125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2635","Brachytx, non-str, HA, P-103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2636","Brachy linear, non-str,P-103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2638","Brachytx, stranded, I-125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2639","Brachytx,non-stranded,I-125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2640","Brachytx, stranded, P-103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2641","Brachytx, non-stranded,P-103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2642","Brachytx, stranded, C-131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2643","Brachytx, non-stranded,C-131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2644","Brachytx cesium-131 chloride","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2645","Brachytx planar, p-103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2698","Brachytx, stranded, NOS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2699","Brachytx, non-stranded, NOS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9734","U/S trtmt, not leiomyomata","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0173","Linear acc stereo radsur com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0251","Linear acc based stero radio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0339","Robot lin-radsurg com, first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0340","Robt lin-radsurg fractx 2-5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6001 ","Echo guidance radiotherapy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6002 ","Stereoscopic x-ray guidance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6003 ","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6004","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6005","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6006 ","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6007 ","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6008","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6009","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6010","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6011","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6012","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6013","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6014","Radiation treatment delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6015 ","Radiation tx delivery imrt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6016 ","Delivery comp imrt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6017 ","Intrafraction track motion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3001","Brachytherapy Radioelements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77052","Comp screen mammogram add-on","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77057","Mammogram screening","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80061","Lipid panel [only when billed with one of the following ICD-9-CM codes:  V81.0, V81.1, or V81.2] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82270","Occult blood feces","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82465","Assay bld/serum cholesterol [only when billed with one of the following ICD-9-CM codes:  V81.0, V81.1, or V81.2] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82947","Assay glucose blood quant [only when billed with ICD-9-CM code V77.1]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82950","Glucose test [only when billed with ICD-9-CM code V77.1]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82951","Glucose tolerance test (GTT) [only when billed with ICD-9-CM code V77.1]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83718","Assay of lipoprotein [only when billed with one of the following ICD-9-CM codes:  V81.0, V81.1, or V81.2] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84478","Assay of triglycerides [only when billed with one of the following ICD-9-CM codes:  V81.0, V81.1, or V81.2] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0103","PSA screening","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0106","Colon CA screen;barium enema","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0118","Glaucoma scrn hgh risk direc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0120","Colon ca scrn; barium enema","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0123","Screen cerv/vag thin layer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0124","Screen c/v thin layer by MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0141","Scr c/v cyto,autosys and md","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0143","Scr c/v cyto,thinlayer,rescr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0144","Scr c/v cyto,thinlayer,rescr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0145 ","Scr c/v cyto,thinlayer,rescr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0147","Scr c/v cyto, automated sys","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0148","Scr c/v cyto, autosys, rescr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0202","Screeningmammographydigital","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0328","Fecal blood scrn immunoassay","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0389","Ultrasound exam AAA screen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0432","EIA HIV-1/HIV-2 screen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0433","ELISA HIV-1/HIV-2 screen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0435","Oral HIV-1/HIV-2 screen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0464","Colorec CA scr, sto bas DNA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0475 ","HIV combination assay","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G0476","HPV combo assay CA  screen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P3000","Screen pap by tech w md supv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P3001","Screening pap smear by phys","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90630","Flu vacc iiv4 no preserv id","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90654","Flu vaccine no preserv, ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90655","Flu vaccine no preserv 6-35m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90656","Flu vaccine no preserv 3 & >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90657","Flu vaccine 3 yrs im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90660","Flu vaccine nasal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90661","Flu vacc cell cult prsv free","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90662","Flu vacc prsv free inc antig","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90670","Pneumococcal vacc 13 val im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90672","Flu vaccine 4 valent nasal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90673","Flu vacc RIV3 no preserv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90685","Flu vac no prsv 4 val 6-35 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90686","Flu vac no prsv 4 val 3 yrs+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90688","Flu vacc 4 val 3 yrs plus im  ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90732","Pneumococcal vaccine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90740","Hepb vacc ill pat 3 dose im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90743","Hep b vacc adol 2 dose im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90744","Hepb vacc ped/adol 3 dose im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90746","Hep b vaccine adult im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90747","Hepb vacc ill pat 4 dose im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q2034","Agriflu vaccine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q2035","Afluria vacc, 3 yrs & >, im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q2036","Flulaval vacc, 3 yrs & >, im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q2037","Fluvirin vacc, 3 yrs & >, im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q2038","Fluzone vacc, 3 yrs & >, im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q2039","NOS flu vacc, 3 yrs & >, im","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
